sensor_data,time,measure_name,measure_value
senor_1,2024-03-29 18:41:33.456000000,temperature,71.09999847
senor_1,2024-03-29 18:41:33.456000000,humidity,0.0
senor_1,2024-03-29 18:41:32.425000000,temperature,71.40000153
senor_1,2024-03-29 18:41:32.425000000,humidity,0.0
senor_1,2024-03-29 18:41:31.404000000,temperature,71.40000153
senor_1,2024-03-29 18:41:31.404000000,humidity,0.0
senor_1,2024-03-29 18:41:30.382000000,temperature,71.59999847
senor_1,2024-03-29 18:41:30.382000000,humidity,0.0
senor_1,2024-03-29 18:41:29.432000000,temperature,71.59999847
senor_1,2024-03-29 18:41:29.432000000,humidity,0.0
senor_1,2024-03-29 18:41:28.419000000,temperature,71.69999695
senor_1,2024-03-29 18:41:28.419000000,humidity,0.0
senor_1,2024-03-29 18:41:27.350000000,temperature,71.69999695
senor_1,2024-03-29 18:41:27.350000000,humidity,0.0
senor_1,2024-03-29 18:41:26.419000000,temperature,71.69999695
senor_1,2024-03-29 18:41:26.419000000,humidity,0.0
senor_1,2024-03-29 18:41:25.324000000,temperature,71.69999695
senor_1,2024-03-29 18:41:25.324000000,humidity,0.0
senor_1,2024-03-29 18:41:24.333000000,temperature,71.59999847
senor_1,2024-03-29 18:41:24.333000000,humidity,0.0
senor_1,2024-03-29 18:41:23.299000000,temperature,71.59999847
senor_1,2024-03-29 18:41:23.299000000,humidity,0.0
senor_1,2024-03-29 18:41:22.287000000,temperature,71.40000153
senor_1,2024-03-29 18:41:22.287000000,humidity,0.0
senor_1,2024-03-29 18:41:21.295000000,temperature,71.40000153
senor_1,2024-03-29 18:41:21.295000000,humidity,0.0
senor_1,2024-03-29 18:41:20.250000000,humidity,0.0
senor_1,2024-03-29 18:41:19.239000000,humidity,0.0
senor_1,2024-03-29 18:41:18.218000000,temperature,70.5
senor_1,2024-03-29 18:41:18.218000000,humidity,0.0
senor_1,2024-03-29 18:41:17.214000000,temperature,70.5
senor_1,2024-03-29 18:41:17.214000000,humidity,0.0
senor_1,2024-03-29 18:41:16.214000000,temperature,69.90000153
senor_1,2024-03-29 18:41:16.214000000,humidity,0.0
senor_1,2024-03-29 18:41:15.207000000,temperature,69.90000153
senor_1,2024-03-29 18:41:15.207000000,humidity,0.0
senor_1,2024-03-29 18:41:14.155000000,temperature,69.30000305
senor_1,2024-03-29 18:41:14.155000000,humidity,0.0
senor_1,2024-03-29 18:41:13.169000000,temperature,69.30000305
senor_1,2024-03-29 18:41:13.169000000,humidity,0.0
senor_1,2024-03-29 18:41:12.194000000,temperature,68.59999847
senor_1,2024-03-29 18:41:12.194000000,humidity,0.0
senor_1,2024-03-29 18:41:11.168000000,temperature,68.59999847
senor_1,2024-03-29 18:41:11.168000000,humidity,0.0
senor_1,2024-03-29 18:41:10.081000000,temperature,67.90000153
senor_1,2024-03-29 18:41:10.081000000,humidity,0.0
senor_1,2024-03-29 18:41:09.110000000,temperature,67.90000153
senor_1,2024-03-29 18:41:09.110000000,humidity,0.0
senor_1,2024-03-29 18:41:08.083000000,temperature,67.19999695
senor_1,2024-03-29 18:41:08.083000000,humidity,0.0
senor_1,2024-03-29 18:41:07.069000000,temperature,67.19999695
senor_1,2024-03-29 18:41:07.069000000,humidity,0.0
senor_1,2024-03-29 18:41:06.066000000,temperature,66.40000153
senor_1,2024-03-29 18:41:06.066000000,humidity,0.0
senor_1,2024-03-29 18:41:05.047000000,temperature,66.40000153
senor_1,2024-03-29 18:41:05.047000000,humidity,0.0
senor_1,2024-03-29 18:41:04.059000000,temperature,65.59999847
senor_1,2024-03-29 18:41:04.059000000,humidity,0.0
senor_1,2024-03-29 18:41:03.019000000,temperature,65.59999847
senor_1,2024-03-29 18:41:03.019000000,humidity,0.0
senor_1,2024-03-29 18:41:01.992000000,temperature,64.80000305
senor_1,2024-03-29 18:41:01.992000000,humidity,0.0
senor_1,2024-03-29 18:41:01.020000000,temperature,64.80000305
senor_1,2024-03-29 18:41:01.020000000,humidity,0.0
senor_1,2024-03-29 18:40:59.975000000,temperature,63.90000153
senor_1,2024-03-29 18:40:59.975000000,humidity,0.0
senor_1,2024-03-29 18:40:58.978000000,temperature,63.90000153
senor_1,2024-03-29 18:40:58.978000000,humidity,0.0
senor_1,2024-03-29 18:40:57.930000000,temperature,63.09999847
senor_1,2024-03-29 18:40:57.930000000,humidity,0.0
senor_1,2024-03-29 18:40:56.936000000,temperature,63.09999847
senor_1,2024-03-29 18:40:56.936000000,humidity,0.0
senor_1,2024-03-29 18:40:55.933000000,temperature,62.20000076
senor_1,2024-03-29 18:40:55.933000000,humidity,0.0
senor_1,2024-03-29 18:40:54.918000000,temperature,62.20000076
senor_1,2024-03-29 18:40:54.918000000,humidity,0.0
senor_1,2024-03-29 18:40:53.906000000,temperature,61.20000076
senor_1,2024-03-29 18:40:53.906000000,humidity,0.0
senor_1,2024-03-29 18:40:52.888000000,temperature,61.20000076
senor_1,2024-03-29 18:40:52.888000000,humidity,0.0
senor_1,2024-03-29 18:40:51.860000000,temperature,60.29999924
senor_1,2024-03-29 18:40:51.860000000,humidity,0.0
senor_1,2024-03-29 18:40:50.849000000,temperature,60.29999924
senor_1,2024-03-29 18:40:50.849000000,humidity,0.0
senor_1,2024-03-29 18:40:49.794000000,temperature,59.40000153
senor_1,2024-03-29 18:40:49.794000000,humidity,0.0
senor_1,2024-03-29 18:40:48.809000000,temperature,59.40000153
senor_1,2024-03-29 18:40:48.809000000,humidity,0.0
senor_1,2024-03-29 18:40:47.790000000,temperature,58.40000153
senor_1,2024-03-29 18:40:47.790000000,humidity,0.0
senor_1,2024-03-29 18:40:46.835000000,temperature,58.40000153
senor_1,2024-03-29 18:40:46.835000000,humidity,0.0
senor_1,2024-03-29 18:40:45.839000000,temperature,57.40000153
senor_1,2024-03-29 18:40:45.839000000,humidity,0.0
senor_1,2024-03-29 18:40:44.750000000,temperature,57.40000153
senor_1,2024-03-29 18:40:44.750000000,humidity,0.0
senor_1,2024-03-29 18:40:43.727000000,temperature,56.40000153
senor_1,2024-03-29 18:40:43.727000000,humidity,0.0
senor_1,2024-03-29 18:40:42.733000000,temperature,56.40000153
senor_1,2024-03-29 18:40:42.733000000,humidity,0.0
senor_1,2024-03-29 18:40:41.760000000,temperature,55.40000153
senor_1,2024-03-29 18:40:41.760000000,humidity,0.0
senor_1,2024-03-29 18:40:40.708000000,temperature,55.40000153
senor_1,2024-03-29 18:40:40.708000000,humidity,0.0
senor_1,2024-03-29 18:40:39.669000000,temperature,54.40000153
senor_1,2024-03-29 18:40:39.669000000,humidity,0.0
senor_1,2024-03-29 18:40:38.727000000,temperature,54.40000153
senor_1,2024-03-29 18:40:38.727000000,humidity,0.0
senor_1,2024-03-29 18:40:37.722000000,temperature,53.40000153
senor_1,2024-03-29 18:40:37.722000000,humidity,0.0
senor_1,2024-03-29 18:40:36.737000000,temperature,53.40000153
senor_1,2024-03-29 18:40:36.737000000,humidity,0.0
senor_1,2024-03-29 18:40:35.644000000,temperature,52.40000153
senor_1,2024-03-29 18:40:35.644000000,humidity,0.0
senor_1,2024-03-29 18:40:34.682000000,temperature,52.40000153
senor_1,2024-03-29 18:40:34.682000000,humidity,0.0
senor_1,2024-03-29 18:40:33.602000000,temperature,51.29999924
senor_1,2024-03-29 18:40:33.602000000,humidity,1.0
senor_1,2024-03-29 18:40:32.612000000,temperature,51.29999924
senor_1,2024-03-29 18:40:32.612000000,humidity,1.0
senor_1,2024-03-29 18:40:31.599000000,temperature,50.20000076
senor_1,2024-03-29 18:40:31.599000000,humidity,2.0
senor_1,2024-03-29 18:40:30.683000000,temperature,50.20000076
senor_1,2024-03-29 18:40:30.683000000,humidity,2.0
senor_1,2024-03-29 18:40:29.533000000,temperature,49.20000076
senor_1,2024-03-29 18:40:29.533000000,humidity,4.0
senor_1,2024-03-29 18:40:28.562000000,temperature,49.20000076
senor_1,2024-03-29 18:40:28.562000000,humidity,4.0
senor_1,2024-03-29 18:40:27.558000000,temperature,48.09999847
senor_1,2024-03-29 18:40:27.558000000,humidity,6.0
senor_1,2024-03-29 18:40:26.512000000,temperature,48.09999847
senor_1,2024-03-29 18:40:26.512000000,humidity,6.0
senor_1,2024-03-29 18:40:25.490000000,humidity,7.0
senor_1,2024-03-29 18:40:24.465000000,humidity,7.0
senor_1,2024-03-29 18:40:23.439000000,humidity,9.0
senor_1,2024-03-29 18:40:22.541000000,humidity,9.0
senor_1,2024-03-29 18:40:21.416000000,temperature,44.90000153
senor_1,2024-03-29 18:40:21.416000000,humidity,10.0
senor_1,2024-03-29 18:40:20.431000000,temperature,44.90000153
senor_1,2024-03-29 18:40:20.431000000,humidity,10.0
senor_1,2024-03-29 18:40:19.403000000,temperature,43.90000153
senor_1,2024-03-29 18:40:19.403000000,humidity,11.0
senor_1,2024-03-29 18:40:18.416000000,temperature,43.90000153
senor_1,2024-03-29 18:40:18.416000000,humidity,11.0
senor_1,2024-03-29 18:40:17.369000000,temperature,42.90000153
senor_1,2024-03-29 18:40:17.369000000,humidity,13.0
senor_1,2024-03-29 18:40:16.404000000,temperature,42.90000153
senor_1,2024-03-29 18:40:16.404000000,humidity,13.0
senor_1,2024-03-29 18:40:15.322000000,temperature,41.90000153
senor_1,2024-03-29 18:40:15.322000000,humidity,14.0
senor_1,2024-03-29 18:40:14.363000000,temperature,41.90000153
senor_1,2024-03-29 18:40:14.363000000,humidity,14.0
senor_1,2024-03-29 18:40:13.296000000,temperature,40.90000153
senor_1,2024-03-29 18:40:13.296000000,humidity,15.0
senor_1,2024-03-29 18:40:12.308000000,temperature,40.90000153
senor_1,2024-03-29 18:40:12.308000000,humidity,15.0
senor_1,2024-03-29 18:40:11.294000000,humidity,16.0
senor_1,2024-03-29 18:40:10.274000000,humidity,16.0
senor_1,2024-03-29 18:40:09.268000000,temperature,39.09999847
senor_1,2024-03-29 18:40:09.268000000,humidity,17.0
senor_1,2024-03-29 18:40:08.238000000,temperature,39.09999847
senor_1,2024-03-29 18:40:08.238000000,humidity,17.0
senor_1,2024-03-29 18:40:07.206000000,temperature,38.29999924
senor_1,2024-03-29 18:40:07.206000000,humidity,18.0
senor_1,2024-03-29 18:40:06.273000000,temperature,38.29999924
senor_1,2024-03-29 18:40:06.273000000,humidity,18.0
senor_1,2024-03-29 18:40:05.196000000,temperature,37.59999847
senor_1,2024-03-29 18:40:05.196000000,humidity,19.0
senor_1,2024-03-29 18:40:04.185000000,temperature,37.59999847
senor_1,2024-03-29 18:40:04.185000000,humidity,19.0
senor_1,2024-03-29 18:40:03.202000000,temperature,36.90000153
senor_1,2024-03-29 18:40:03.202000000,humidity,19.0
senor_1,2024-03-29 18:40:02.197000000,temperature,36.90000153
senor_1,2024-03-29 18:40:02.197000000,humidity,19.0
senor_1,2024-03-29 18:40:01.147000000,temperature,36.20000076
senor_1,2024-03-29 18:40:01.147000000,humidity,20.0
senor_1,2024-03-29 18:40:00.142000000,temperature,36.20000076
senor_1,2024-03-29 18:40:00.142000000,humidity,20.0
senor_1,2024-03-29 18:39:59.076000000,temperature,35.70000076
senor_1,2024-03-29 18:39:59.076000000,humidity,20.0
senor_1,2024-03-29 18:39:58.118000000,temperature,35.70000076
senor_1,2024-03-29 18:39:58.118000000,humidity,20.0
senor_1,2024-03-29 18:39:57.096000000,temperature,35.09999847
senor_1,2024-03-29 18:39:57.096000000,humidity,21.0
senor_1,2024-03-29 18:39:56.063000000,temperature,35.09999847
senor_1,2024-03-29 18:39:56.063000000,humidity,21.0
senor_1,2024-03-29 18:39:55.078000000,temperature,34.59999847
senor_1,2024-03-29 18:39:55.078000000,humidity,21.0
senor_1,2024-03-29 18:39:54.080000000,temperature,34.59999847
senor_1,2024-03-29 18:39:54.080000000,humidity,21.0
senor_1,2024-03-29 18:39:53.011000000,temperature,34.20000076
senor_1,2024-03-29 18:39:53.011000000,humidity,22.0
senor_1,2024-03-29 18:39:51.994000000,temperature,34.20000076
senor_1,2024-03-29 18:39:51.994000000,humidity,22.0
senor_1,2024-03-29 18:39:51.013000000,temperature,33.70000076
senor_1,2024-03-29 18:39:51.013000000,humidity,22.0
senor_1,2024-03-29 18:39:49.978000000,temperature,33.70000076
senor_1,2024-03-29 18:39:49.978000000,humidity,22.0
senor_1,2024-03-29 18:39:48.947000000,temperature,33.29999924
senor_1,2024-03-29 18:39:48.947000000,humidity,22.0
senor_1,2024-03-29 18:39:48.014000000,temperature,33.29999924
senor_1,2024-03-29 18:39:48.014000000,humidity,22.0
senor_1,2024-03-29 18:39:47.003000000,temperature,33.09999847
senor_1,2024-03-29 18:39:47.003000000,humidity,22.0
senor_1,2024-03-29 18:39:45.989000000,temperature,33.09999847
senor_1,2024-03-29 18:39:45.989000000,humidity,22.0
senor_1,2024-03-29 18:39:44.896000000,humidity,22.0
senor_1,2024-03-29 18:39:44.000000000,humidity,22.0
senor_1,2024-03-29 18:39:42.880000000,humidity,22.0
senor_1,2024-03-29 18:39:41.861000000,humidity,22.0
senor_1,2024-03-29 18:39:38.823000000,temperature,30.70000076
senor_1,2024-03-29 18:39:38.823000000,humidity,24.0
senor_1,2024-03-29 18:39:37.843000000,temperature,30.70000076
senor_1,2024-03-29 18:39:37.843000000,humidity,24.0
senor_1,2024-03-29 18:39:36.850000000,temperature,30.39999962
senor_1,2024-03-29 18:39:36.850000000,humidity,23.0
senor_1,2024-03-29 18:39:35.807000000,temperature,30.39999962
senor_1,2024-03-29 18:39:35.807000000,humidity,23.0
senor_1,2024-03-29 18:39:34.809000000,temperature,30.20000076
senor_1,2024-03-29 18:39:34.809000000,humidity,23.0
senor_1,2024-03-29 18:39:33.804000000,temperature,30.20000076
senor_1,2024-03-29 18:39:33.804000000,humidity,23.0
senor_1,2024-03-29 18:39:32.767000000,temperature,30.10000038
senor_1,2024-03-29 18:39:32.767000000,humidity,23.0
senor_1,2024-03-29 18:39:31.805000000,temperature,30.10000038
senor_1,2024-03-29 18:39:31.805000000,humidity,23.0
senor_1,2024-03-29 18:39:30.708000000,temperature,30.10000038
senor_1,2024-03-29 18:39:30.708000000,humidity,22.0
senor_1,2024-03-29 18:39:29.720000000,temperature,30.10000038
senor_1,2024-03-29 18:39:29.720000000,humidity,22.0
senor_1,2024-03-29 18:39:28.701000000,temperature,30.20000076
senor_1,2024-03-29 18:39:28.701000000,humidity,21.0
senor_1,2024-03-29 18:39:27.673000000,temperature,30.20000076
senor_1,2024-03-29 18:39:27.673000000,humidity,21.0
senor_1,2024-03-29 18:39:26.648000000,temperature,30.29999924
senor_1,2024-03-29 18:39:26.648000000,humidity,20.0
senor_1,2024-03-29 18:39:25.646000000,temperature,30.29999924
senor_1,2024-03-29 18:39:25.646000000,humidity,20.0
senor_1,2024-03-29 18:39:24.631000000,temperature,30.39999962
senor_1,2024-03-29 18:39:24.631000000,humidity,19.0
senor_1,2024-03-29 18:39:23.641000000,temperature,30.39999962
senor_1,2024-03-29 18:39:23.641000000,humidity,19.0
senor_1,2024-03-29 18:39:22.593000000,temperature,30.5
senor_1,2024-03-29 18:39:22.593000000,humidity,18.0
senor_1,2024-03-29 18:39:21.610000000,temperature,30.5
senor_1,2024-03-29 18:39:21.610000000,humidity,18.0
senor_1,2024-03-29 18:39:20.563000000,temperature,30.70000076
senor_1,2024-03-29 18:39:20.563000000,humidity,17.0
senor_1,2024-03-29 18:39:19.582000000,temperature,30.70000076
senor_1,2024-03-29 18:39:19.582000000,humidity,17.0
senor_1,2024-03-29 18:39:18.539000000,temperature,30.79999924
senor_1,2024-03-29 18:39:18.539000000,humidity,17.0
senor_1,2024-03-29 18:39:17.570000000,temperature,30.79999924
senor_1,2024-03-29 18:39:17.570000000,humidity,17.0
senor_1,2024-03-29 18:39:16.504000000,temperature,30.89999962
senor_1,2024-03-29 18:39:16.504000000,humidity,17.0
senor_1,2024-03-29 18:39:15.501000000,temperature,30.89999962
senor_1,2024-03-29 18:39:15.501000000,humidity,17.0
senor_1,2024-03-29 18:39:14.594000000,humidity,17.0
senor_1,2024-03-29 18:39:13.522000000,humidity,17.0
senor_1,2024-03-29 18:39:12.516000000,temperature,31.20000076
senor_1,2024-03-29 18:39:12.516000000,humidity,17.0
senor_1,2024-03-29 18:39:11.485000000,temperature,31.20000076
senor_1,2024-03-29 18:39:11.485000000,humidity,17.0
senor_1,2024-03-29 18:39:10.422000000,temperature,31.29999924
senor_1,2024-03-29 18:39:10.422000000,humidity,16.0
senor_1,2024-03-29 18:39:09.426000000,temperature,31.29999924
senor_1,2024-03-29 18:39:09.426000000,humidity,16.0
senor_1,2024-03-29 18:39:08.405000000,temperature,31.39999962
senor_1,2024-03-29 18:39:08.405000000,humidity,16.0
senor_1,2024-03-29 18:39:07.382000000,temperature,31.39999962
senor_1,2024-03-29 18:39:07.382000000,humidity,16.0
senor_1,2024-03-29 18:39:06.393000000,temperature,31.5
senor_1,2024-03-29 18:39:06.393000000,humidity,16.0
senor_1,2024-03-29 18:39:05.423000000,temperature,31.5
senor_1,2024-03-29 18:39:05.423000000,humidity,16.0
senor_1,2024-03-29 18:39:04.361000000,temperature,31.5
senor_1,2024-03-29 18:39:04.361000000,humidity,16.0
senor_1,2024-03-29 18:39:03.364000000,temperature,31.5
senor_1,2024-03-29 18:39:03.364000000,humidity,16.0
senor_1,2024-03-29 18:39:02.297000000,temperature,31.60000038
senor_1,2024-03-29 18:39:02.297000000,humidity,16.0
senor_1,2024-03-29 18:39:01.362000000,temperature,31.60000038
senor_1,2024-03-29 18:39:01.362000000,humidity,16.0
senor_1,2024-03-29 18:39:00.313000000,temperature,31.70000076
senor_1,2024-03-29 18:39:00.313000000,humidity,16.0
senor_1,2024-03-29 18:38:59.290000000,temperature,31.70000076
senor_1,2024-03-29 18:38:59.290000000,humidity,16.0
senor_1,2024-03-29 18:38:58.244000000,temperature,31.79999924
senor_1,2024-03-29 18:38:58.244000000,humidity,16.0
senor_1,2024-03-29 18:38:57.246000000,temperature,31.79999924
senor_1,2024-03-29 18:38:57.246000000,humidity,16.0
senor_1,2024-03-29 18:38:56.193000000,temperature,31.79999924
senor_1,2024-03-29 18:38:56.193000000,humidity,16.0
senor_1,2024-03-29 18:38:55.216000000,temperature,31.79999924
senor_1,2024-03-29 18:38:55.216000000,humidity,16.0
senor_1,2024-03-29 18:38:54.182000000,temperature,31.89999962
senor_1,2024-03-29 18:38:54.182000000,humidity,16.0
senor_1,2024-03-29 18:38:53.187000000,temperature,31.89999962
senor_1,2024-03-29 18:38:53.187000000,humidity,16.0
senor_1,2024-03-29 18:38:52.160000000,temperature,31.89999962
senor_1,2024-03-29 18:38:52.160000000,humidity,16.0
senor_1,2024-03-29 18:38:51.221000000,temperature,31.89999962
senor_1,2024-03-29 18:38:51.221000000,humidity,16.0
senor_1,2024-03-29 18:38:50.144000000,humidity,16.0
senor_1,2024-03-29 18:38:49.175000000,humidity,16.0
senor_1,2024-03-29 18:38:48.101000000,humidity,16.0
senor_1,2024-03-29 18:38:47.099000000,humidity,16.0
senor_1,2024-03-29 18:38:46.088000000,temperature,32.09999847
senor_1,2024-03-29 18:38:46.088000000,humidity,16.0
senor_1,2024-03-29 18:38:45.083000000,temperature,32.09999847
senor_1,2024-03-29 18:38:45.083000000,humidity,16.0
senor_1,2024-03-29 18:38:44.068000000,temperature,32.20000076
senor_1,2024-03-29 18:38:44.068000000,humidity,16.0
senor_1,2024-03-29 18:38:43.026000000,temperature,32.20000076
senor_1,2024-03-29 18:38:43.026000000,humidity,16.0
senor_1,2024-03-29 18:38:42.054000000,temperature,32.29999924
senor_1,2024-03-29 18:38:42.054000000,humidity,16.0
senor_1,2024-03-29 18:38:41.010000000,temperature,32.29999924
senor_1,2024-03-29 18:38:41.010000000,humidity,16.0
senor_1,2024-03-29 18:38:40.019000000,temperature,32.40000153
senor_1,2024-03-29 18:38:40.019000000,humidity,16.0
senor_1,2024-03-29 18:38:39.005000000,temperature,32.40000153
senor_1,2024-03-29 18:38:39.005000000,humidity,16.0
senor_1,2024-03-29 18:38:37.959000000,temperature,32.40000153
senor_1,2024-03-29 18:38:37.959000000,humidity,16.0
senor_1,2024-03-29 18:38:36.950000000,temperature,32.40000153
senor_1,2024-03-29 18:38:36.950000000,humidity,16.0
senor_1,2024-03-29 18:38:35.927000000,temperature,32.5
senor_1,2024-03-29 18:38:35.927000000,humidity,16.0
senor_1,2024-03-29 18:38:34.931000000,temperature,32.5
senor_1,2024-03-29 18:38:34.931000000,humidity,16.0
senor_1,2024-03-29 18:38:33.885000000,temperature,32.59999847
senor_1,2024-03-29 18:38:33.885000000,humidity,16.0
senor_1,2024-03-29 18:38:32.961000000,temperature,32.59999847
senor_1,2024-03-29 18:38:32.961000000,humidity,16.0
senor_1,2024-03-29 18:38:31.901000000,temperature,32.70000076
senor_1,2024-03-29 18:38:31.901000000,humidity,16.0
senor_1,2024-03-29 18:38:30.923000000,temperature,32.70000076
senor_1,2024-03-29 18:38:30.923000000,humidity,16.0
senor_1,2024-03-29 18:38:29.842000000,temperature,32.79999924
senor_1,2024-03-29 18:38:29.842000000,humidity,16.0
senor_1,2024-03-29 18:38:28.849000000,temperature,32.79999924
senor_1,2024-03-29 18:38:28.849000000,humidity,16.0
senor_1,2024-03-29 18:38:27.846000000,temperature,32.90000153
senor_1,2024-03-29 18:38:27.846000000,humidity,16.0
senor_1,2024-03-29 18:38:26.824000000,temperature,32.90000153
senor_1,2024-03-29 18:38:26.824000000,humidity,16.0
senor_1,2024-03-29 18:38:25.794000000,humidity,16.0
senor_1,2024-03-29 18:38:24.840000000,humidity,16.0
senor_1,2024-03-29 18:38:23.779000000,temperature,33.09999847
senor_1,2024-03-29 18:38:23.779000000,humidity,16.0
senor_1,2024-03-29 18:38:22.757000000,temperature,33.09999847
senor_1,2024-03-29 18:38:22.757000000,humidity,16.0
senor_1,2024-03-29 18:38:21.780000000,temperature,33.20000076
senor_1,2024-03-29 18:38:21.780000000,humidity,16.0
senor_1,2024-03-29 18:38:20.734000000,temperature,33.20000076
senor_1,2024-03-29 18:38:20.734000000,humidity,16.0
senor_1,2024-03-29 18:38:19.732000000,temperature,33.29999924
senor_1,2024-03-29 18:38:19.732000000,humidity,16.0
senor_1,2024-03-29 18:38:18.777000000,temperature,33.29999924
senor_1,2024-03-29 18:38:18.777000000,humidity,16.0
senor_1,2024-03-29 18:38:17.684000000,temperature,33.40000153
senor_1,2024-03-29 18:38:17.684000000,humidity,17.0
senor_1,2024-03-29 18:38:16.697000000,temperature,33.40000153
senor_1,2024-03-29 18:38:16.697000000,humidity,17.0
senor_1,2024-03-29 18:38:15.641000000,temperature,33.5
senor_1,2024-03-29 18:38:15.641000000,humidity,17.0
senor_1,2024-03-29 18:38:14.639000000,temperature,33.5
senor_1,2024-03-29 18:38:14.639000000,humidity,17.0
senor_1,2024-03-29 18:38:13.667000000,temperature,33.59999847
senor_1,2024-03-29 18:38:13.667000000,humidity,17.0
senor_1,2024-03-29 18:38:12.613000000,temperature,33.59999847
senor_1,2024-03-29 18:38:12.613000000,humidity,17.0
senor_1,2024-03-29 18:38:11.635000000,temperature,33.70000076
senor_1,2024-03-29 18:38:11.635000000,humidity,17.0
senor_1,2024-03-29 18:38:10.639000000,temperature,33.70000076
senor_1,2024-03-29 18:38:10.639000000,humidity,17.0
senor_1,2024-03-29 18:38:09.565000000,temperature,33.79999924
senor_1,2024-03-29 18:38:09.565000000,humidity,18.0
senor_1,2024-03-29 18:38:08.552000000,temperature,33.79999924
senor_1,2024-03-29 18:38:08.552000000,humidity,18.0
senor_1,2024-03-29 18:38:07.531000000,temperature,33.90000153
senor_1,2024-03-29 18:38:07.531000000,humidity,18.0
senor_1,2024-03-29 18:38:06.558000000,temperature,33.90000153
senor_1,2024-03-29 18:38:06.558000000,humidity,18.0
senor_1,2024-03-29 18:38:05.514000000,temperature,34.09999847
senor_1,2024-03-29 18:38:05.514000000,humidity,19.0
senor_1,2024-03-29 18:38:04.505000000,temperature,34.09999847
senor_1,2024-03-29 18:38:04.505000000,humidity,19.0
senor_1,2024-03-29 18:38:03.514000000,temperature,34.20000076
senor_1,2024-03-29 18:38:03.514000000,humidity,19.0
senor_1,2024-03-29 18:38:02.464000000,temperature,34.20000076
senor_1,2024-03-29 18:38:02.464000000,humidity,19.0
senor_1,2024-03-29 18:38:01.455000000,temperature,34.29999924
senor_1,2024-03-29 18:38:01.455000000,humidity,20.0
senor_1,2024-03-29 18:38:00.440000000,temperature,34.29999924
senor_1,2024-03-29 18:38:00.440000000,humidity,20.0
senor_1,2024-03-29 18:37:59.462000000,temperature,34.40000153
senor_1,2024-03-29 18:37:59.462000000,humidity,21.0
senor_1,2024-03-29 18:37:58.435000000,temperature,34.40000153
senor_1,2024-03-29 18:37:58.435000000,humidity,21.0
senor_1,2024-03-29 18:37:57.384000000,temperature,34.40000153
senor_1,2024-03-29 18:37:57.384000000,humidity,21.0
senor_1,2024-03-29 18:37:56.385000000,temperature,34.40000153
senor_1,2024-03-29 18:37:56.385000000,humidity,21.0
senor_1,2024-03-29 18:37:55.434000000,temperature,34.5
senor_1,2024-03-29 18:37:55.434000000,humidity,23.0
senor_1,2024-03-29 18:37:54.374000000,temperature,34.5
senor_1,2024-03-29 18:37:54.374000000,humidity,23.0
senor_1,2024-03-29 18:37:53.336000000,temperature,34.59999847
senor_1,2024-03-29 18:37:53.336000000,humidity,24.0
senor_1,2024-03-29 18:37:52.332000000,temperature,34.59999847
senor_1,2024-03-29 18:37:52.332000000,humidity,24.0
senor_1,2024-03-29 18:37:51.330000000,temperature,34.59999847
senor_1,2024-03-29 18:37:51.330000000,humidity,25.0
senor_1,2024-03-29 18:37:50.277000000,temperature,34.59999847
senor_1,2024-03-29 18:37:50.277000000,humidity,25.0
senor_1,2024-03-29 18:37:49.327000000,temperature,34.70000076
senor_1,2024-03-29 18:37:49.327000000,humidity,27.0
senor_1,2024-03-29 18:37:48.267000000,temperature,34.70000076
senor_1,2024-03-29 18:37:48.267000000,humidity,27.0
senor_1,2024-03-29 18:37:47.282000000,temperature,34.70000076
senor_1,2024-03-29 18:37:47.282000000,humidity,29.0
senor_1,2024-03-29 18:37:46.240000000,temperature,34.70000076
senor_1,2024-03-29 18:37:46.240000000,humidity,29.0
senor_1,2024-03-29 18:37:45.231000000,temperature,34.70000076
senor_1,2024-03-29 18:37:45.231000000,humidity,31.0
senor_1,2024-03-29 18:37:44.210000000,temperature,34.70000076
senor_1,2024-03-29 18:37:44.210000000,humidity,31.0
senor_1,2024-03-29 18:37:43.215000000,temperature,34.70000076
senor_1,2024-03-29 18:37:43.215000000,humidity,33.0
senor_1,2024-03-29 18:37:42.193000000,temperature,34.70000076
senor_1,2024-03-29 18:37:42.193000000,humidity,33.0
senor_1,2024-03-29 18:37:41.154000000,temperature,34.70000076
senor_1,2024-03-29 18:37:41.154000000,humidity,35.0
senor_1,2024-03-29 18:37:40.165000000,temperature,34.70000076
senor_1,2024-03-29 18:37:40.165000000,humidity,35.0
senor_1,2024-03-29 18:37:39.122000000,temperature,34.59999847
senor_1,2024-03-29 18:37:39.122000000,humidity,37.0
senor_1,2024-03-29 18:37:38.114000000,temperature,34.59999847
senor_1,2024-03-29 18:37:38.114000000,humidity,37.0
senor_1,2024-03-29 18:37:37.138000000,temperature,34.59999847
senor_1,2024-03-29 18:37:37.138000000,humidity,38.0
senor_1,2024-03-29 18:37:36.095000000,temperature,34.59999847
senor_1,2024-03-29 18:37:36.095000000,humidity,38.0
senor_1,2024-03-29 18:37:35.106000000,temperature,34.5
senor_1,2024-03-29 18:37:35.106000000,humidity,39.0
senor_1,2024-03-29 18:37:34.076000000,temperature,34.5
senor_1,2024-03-29 18:37:34.076000000,humidity,39.0
senor_1,2024-03-29 18:37:33.071000000,temperature,34.5
senor_1,2024-03-29 18:37:33.071000000,humidity,39.0
